sk_games,date,team,opponent,real_score,opponent_real_score
eab9717bece9705d6d2efbf890c41d0b,2021-12-09,Edmonton Oilers,Boston Bruins,2,3
d6ce4f5fce51ff910d09b0575bfceea9,2022-01-20,Edmonton Oilers,Florida Panthers,6,0
1bb1488fc37ffed9d4fd23f16fc5eac6,2021-11-12,Edmonton Oilers,Buffalo Sabres,3,2
1d3eaf1cd3552793d6eea02273c24ae4,2021-11-03,Edmonton Oilers,Nashville Predators,2,5
be313cf5948adca01da155e3efb7c043,2021-10-22,Edmonton Oilers,Vegas Golden Knights,5,3
c3d71893413a8294be178bf037b8d803,2021-12-18,Edmonton Oilers,Seattle Kraken,5,3
c0b01d04a4f1dd54d3febbb3ce9cc995,2022-03-24,Edmonton Oilers,San Jose Sharks,2,5
01a1a1c898d276184ddea30d63f09fd1,2021-11-01,Edmonton Oilers,Seattle Kraken,2,5
d5caa275e8c90a2892e749a8c4033714,2022-02-19,Edmonton Oilers,Winnipeg Jets,4,2
fb42adf917bd0bd174862bae3d9ba9b6,2022-01-15,Edmonton Oilers,Ottawa Senators,6,4
2a2915f8609ef58099dfaacfd47a1ca7,2022-04-22,Edmonton Oilers,Colorado Avalanche,6,3
766d242e163ae9a5be45d181f200b15b,2022-02-26,Edmonton Oilers,Florida Panthers,4,3
e663833c9b79a99632e976f9ea47a9bb,2022-03-12,Edmonton Oilers,Tampa Bay Lightning,1,4
9f20b98f81a9c453b5c0954296f110b9,2021-11-14,Edmonton Oilers,St Louis Blues,5,4
b94d4c12dc3ea30c6e698af1c0e569e9,2022-04-01,Edmonton Oilers,St Louis Blues,5,6
c79a232b1e0289f56ca86d2e3aa741d6,2021-10-21,Edmonton Oilers,Arizona Coyotes,1,5
e260b65ab7b97e31425d1b0a433506ad,2022-02-20,Edmonton Oilers,Minnesota Wild,7,3
bee90207ddb2e75bce85d6d48dbe2f43,2022-04-16,Edmonton Oilers,Vegas Golden Knights,0,4
26eb0c0d71d0ca7376f0cbdc608c01f4,2021-11-27,Edmonton Oilers,Vegas Golden Knights,3,2
a5523c2701f506f7394c431a54f72311,2021-11-16,Edmonton Oilers,Winnipeg Jets,2,5
da4ea2c6d72b2a549eecd31f32614f06,2022-04-07,Edmonton Oilers,Los Angeles Kings,3,2
6eaa8490b96b65584447910ff7604430,2021-12-29,Edmonton Oilers,St Louis Blues,2,4
465aa1c5b3fada06fb47e89a33752802,2022-04-29,Edmonton Oilers,Vancouver Canucks,2,3
df5b3ea60ffcd5db0d2a9130f285aa7a,2022-03-26,Edmonton Oilers,Calgary Flames,9,5
c8a49829415a7b6d3ffddb99b5258742,2021-11-18,Edmonton Oilers,Winnipeg Jets,1,2
b786872c6e42bfe8fc40edc683ff1204,2022-04-28,Edmonton Oilers,San Jose Sharks,4,5
f842842ae7f2772a38f56d5a474ed36e,2021-12-05,Edmonton Oilers,Los Angeles Kings,5,1
cfb772b8c14d762dc5810f89d66d9296,2022-02-27,Edmonton Oilers,Carolina Hurricanes,2,1
63848299063fe6c562e8d854f746d4dd,2022-01-29,Edmonton Oilers,Montreal Canadiens,7,2
092d4f412fe56a9c9bc94402b2c69eaf,2021-11-20,Edmonton Oilers,Chicago Blackhawks,5,2
e04473e8fa0b9826aba327a568e18d12,2021-12-31,Edmonton Oilers,New Jersey Devils,5,6
34cd7082d4bed5293f86b808f755c6ed,2021-10-25,Florida Panthers,Arizona Coyotes,5,3
73cb9d63d464edefc8d68da768ff2b83,2021-10-27,Florida Panthers,Boston Bruins,4,1
2fcaad62bafd2fbcfd82050116606d9c,2022-02-01,Florida Panthers,New York Rangers,2,5
b34aa72647fad73c144f849ed3ed7773,2022-04-24,Florida Panthers,Tampa Bay Lightning,8,4
8235c5cb4b79c0dc44103e5e9f107d59,2022-03-08,Florida Panthers,Pittsburgh Penguins,4,3
884eca5bc77ddfbc9b5ffef1b863a1c3,2021-10-30,Florida Panthers,Boston Bruins,3,2
c455c0e18df177fba8474b4586839037,2022-03-17,Florida Panthers,Vegas Golden Knights,3,5
dd0dbd0ddd6813d7f89091e7c860d565,2022-04-23,Florida Panthers,Toronto Maple Leafs,2,3
ba38a0d5b46bd2b69ee5dd5662b26318,2021-10-29,Florida Panthers,Detroit Red Wings,2,3
3582c022a0bb455d380c8d2285c5cb48,2021-12-14,Florida Panthers,Ottawa Senators,8,2
1523ceeca8f1b1f7f905d9aca99b9085,2022-04-02,Florida Panthers,New Jersey Devils,7,6
f3923cb616b4d7a909134861e07fb9de,2021-12-16,Florida Panthers,Los Angeles Kings,4,1
4786de8f8ef4f34cf716f1fe0b2ad038,2021-11-30,Florida Panthers,Washington Capitals,4,5
6ebc8debce3c28358b9765eb553d756c,2022-04-09,Florida Panthers,Nashville Predators,4,1
5f573cd0b9eee5145e195f65d360d771,2021-12-07,Florida Panthers,St Louis Blues,3,4
17cbf00e20ec60dad726c5fb1fa222d0,2022-03-05,Florida Panthers,Detroit Red Wings,6,2
8fbdf87a0a2ad14823f02925b8a19500,2021-10-14,Florida Panthers,Pittsburgh Penguins,4,5
2006df2bdd08c1ca33cc5a1d116719bd,2021-12-04,Florida Panthers,St Louis Blues,3,4
890e0e473dff811c35f7e0745d18cdcc,2022-02-26,Florida Panthers,Edmonton Oilers,3,4
db49b5a5e89ea045558ad49863c5df07,2021-11-27,Florida Panthers,Seattle Kraken,4,1
f9c4b5f3b2fcedf6db6fff5381ab48d9,2021-12-29,Florida Panthers,New York Rangers,3,4
78e78fdf70016ceffa79043f69477fc8,2021-12-30,Florida Panthers,Tampa Bay Lightning,3,9
05fac3adab2b8d44adbe9181a30fc948,2022-03-10,Florida Panthers,Philadelphia Flyers,3,6
dfb38d82883e7cbf6d4594ce015dc074,2021-11-26,Florida Panthers,Washington Capitals,3,4
9b8fe0d9c4ec9798b5c4777ebbc72857,2022-03-31,Florida Panthers,Chicago Blackhawks,4,0
a9b8fb74323e6c9fd102e756b4ccbc57,2022-04-12,Florida Panthers,Anaheim Ducks,3,2
b53b66d49423d3de92ced03a7d73068f,2022-01-01,Florida Panthers,Montreal Canadiens,2,5
cc09d740fd7a7bf40a23ecc49e4998fd,2022-04-28,Florida Panthers,Ottawa Senators,4,0
c4449aa9840583de50f5e862883748d0,2021-11-24,Florida Panthers,Philadelphia Flyers,1,2
1706abd73c5bc53d3f19930b7928a508,2022-01-04,Florida Panthers,Calgary Flames,6,2
09d5f7887e234a609e5712d7a7e9d63c,2022-02-24,Florida Panthers,Columbus Blue Jackets,3,6
092c41f1685a531556a65282fd31a8bf,2022-03-29,Florida Panthers,Montreal Canadiens,4,7
71e7ba881289d7ab99949a7ce72ef524,2022-01-06,Florida Panthers,Dallas Stars,6,5
a540ca658949dfc5cb6f244bdf21bf7a,2022-03-07,Florida Panthers,Buffalo Sabres,1,6
d1ae272b5835e249ee25fc22945a0740,2021-11-20,Florida Panthers,Minnesota Wild,4,5
0d7ba0143f3da452b000336d3adca656,2022-01-08,Florida Panthers,Carolina Hurricanes,3,4
0fc1bec3adb11bf94505a3368a638960,2022-02-22,Florida Panthers,Nashville Predators,6,4
aa15dd40f085f3fb3b5593574e06d051,2022-03-27,Florida Panthers,Toronto Maple Leafs,2,5
ee8348f6351875174fcca9bd1f2ae05c,2021-10-19,Florida Panthers,Tampa Bay Lightning,4,1
9e63acb9658df1190d4d91bd5a65dbd6,2022-01-11,Florida Panthers,Vancouver Canucks,2,5
f965861cbc7590b4f8d4dd62ace9f7c8,2021-10-16,Florida Panthers,New York Islanders,1,5
d57af670f3a8337c27491122892f1141,2022-04-15,Florida Panthers,Winnipeg Jets,1,6
a02d5afbb27932326d79140768786bf2,2022-03-26,Florida Panthers,Ottawa Senators,4,3
a11ce27181eacf840c568ddf73297cfd,2021-11-18,Florida Panthers,New Jersey Devils,1,4
6f8dbdf637009d9c79a3da9716a4948a,2021-10-21,Florida Panthers,Colorado Avalanche,4,1
44583b2ca32fff73c2eceeffcbe55aa8,2021-11-16,Florida Panthers,New York Islanders,1,6
1009209d201a468d07d7d3d8e94dc769,2022-01-14,Florida Panthers,Dallas Stars,7,1
394e38dd5270d11b1049bef8909976e4,2022-04-29,Florida Panthers,Montreal Canadiens,2,0
309f7fb1ce398615bf70fb1ce86ae5ad,2022-01-15,Florida Panthers,Columbus Blue Jackets,9,2
49bc912007b3b94ce6369fbc1908e954,2022-03-03,Florida Panthers,Ottawa Senators,0,3
0a6862e9f90226870aa98ac6eafd3219,2022-04-05,Florida Panthers,Toronto Maple Leafs,6,7
b04008df2ab2677f730d606746d69793,2022-02-20,Florida Panthers,Chicago Blackhawks,2,5
56a5d8243f171d124d1f3b9e6013a8d3,2021-12-02,Florida Panthers,Buffalo Sabres,7,4
e1850ace17c539d304849b2823cfde37,2021-11-13,Florida Panthers,Tampa Bay Lightning,2,3
7861a121137425e962d8addb34384347,2022-04-17,Florida Panthers,Detroit Red Wings,1,6
62188fd8ecc19f8d8286828f7f06b821,2022-01-18,Florida Panthers,Calgary Flames,5,1
064cb2cd79d11baa1170995413bad5d4,2022-04-26,Florida Panthers,Boston Bruins,4,2
c44e2af0ab7bea1ed237405fd6d1fd78,2021-12-12,Florida Panthers,Colorado Avalanche,3,2
8634aad3b27eb603639d9eed3fc500ef,2022-03-24,Florida Panthers,Montreal Canadiens,4,3
fb40054c464ff7d766aabf51bb7622fa,2022-01-20,Florida Panthers,Edmonton Oilers,0,6
4ba7e33b18674f47e141049ee70ba744,2021-11-11,Florida Panthers,Pittsburgh Penguins,2,3
a70ec0f09a784be118537286d27ebd55,2022-02-18,Florida Panthers,Minnesota Wild,6,2
69c2ca9675bac5be3f4553d752ecd2ea,2022-01-21,Florida Panthers,Vancouver Canucks,2,1
05db9976a0dbeec732ac558a5f356e29,2022-04-03,Florida Panthers,Buffalo Sabres,3,5
ff068b07889c7f422c0932458eb7fc0d,2021-11-09,Florida Panthers,New Jersey Devils,3,7
6270ba180ac878c6dc216c58f42031f0,2021-10-23,Florida Panthers,Philadelphia Flyers,4,2
edb7bdc5f542e9f9bb3f588c2119df27,2022-03-13,Florida Panthers,Los Angeles Kings,2,3
4661c18a35a1c9f0d83e2321e0f00b9e,2022-01-23,Florida Panthers,Seattle Kraken,3,5
1d3e379f4ef4730930abca030268729c,2022-04-19,Florida Panthers,New York Islanders,3,2
685d60535c6520b3e24f6fd2f1125274,2021-11-08,Florida Panthers,New York Rangers,3,4
d2dbb28abe487bd1234753cdd531e532,2022-02-16,Florida Panthers,Carolina Hurricanes,2,3
0910ec632da663e200c8d9d6c2102260,2022-01-25,Florida Panthers,Winnipeg Jets,5,3
01a2fe31ffb28151f93f3d5e44ffd530,2021-11-06,Florida Panthers,Carolina Hurricanes,5,2
f687d4c324ca1a116497ef93b0ec7faa,2021-12-10,Florida Panthers,Arizona Coyotes,1,3
220bbb438e68608b2765fe75b1e92724,2022-01-27,Florida Panthers,Vegas Golden Knights,1,4
9756eec32f36991dcabb6cc8ccd08e0c,2022-04-21,Florida Panthers,Detroit Red Wings,5,2
92069cb7ce5a9b58670c0c7ca753c967,2022-04-08,Florida Panthers,Buffalo Sabres,4,3
6e849a5ab13671ecf2f0f6303b46fdc9,2021-11-04,Florida Panthers,Washington Capitals,4,5
6a1bdcee1d53171aa65cae366f0f0a4d,2022-01-29,Florida Panthers,San Jose Sharks,4,5
22826cfc0a9d9403a1d28dd8e7371b16,2022-03-15,Florida Panthers,San Jose Sharks,3,2
105fe16feedc40c333ac7f30b0c7a034,2022-01-31,Florida Panthers,Columbus Blue Jackets,4,8
d536dfadaa392f372f459e536c875cf0,2022-03-18,Florida Panthers,Anaheim Ducks,0,3
bc43f20c6303f3dc0aa44f96b9d7eb2e,2021-11-11,Los Angeles Kings,Ottawa Senators,2,0
41edc1cd5d80e85f5d06b38e9f9357a8,2021-11-03,Los Angeles Kings,St Louis Blues,2,3
d8c00d3758eaa1a7cd95291ede3904e4,2022-04-13,Los Angeles Kings,Colorado Avalanche,9,3
335b88d972f77e965f16ab2392821ec5,2022-04-21,Los Angeles Kings,Chicago Blackhawks,4,1
6d625234bc8577abe00960642d11fabf,2022-02-18,Los Angeles Kings,Vegas Golden Knights,4,3
6df42d72600e8c735c6ee607d997913d,2022-03-02,Los Angeles Kings,Dallas Stars,4,3
ddfecdbd549f740d58808495545ddbb9,2021-12-16,Los Angeles Kings,Florida Panthers,1,4
855a9b34379e07c9619c1b1e76d1292a,2021-10-23,Los Angeles Kings,St Louis Blues,3,7
87f606c9fd1959dc26be8cb6d396eb2b,2021-12-30,Los Angeles Kings,Vancouver Canucks,1,2
cf4a3cf5420239713e73a410b64e2873,2021-11-20,Los Angeles Kings,Carolina Hurricanes,4,5
5f86681408583b73bdd41fe296014980,2021-10-30,Los Angeles Kings,Montreal Canadiens,2,5
c2629b1836dc63a75bd8c0d423a1baea,2021-11-30,Los Angeles Kings,Anaheim Ducks,4,5
f7fd9a900c69dce80a53305dbda5a646,2021-12-11,Los Angeles Kings,Minnesota Wild,1,2
a2f477bcc5d2f849f3ba51f55dfcd9e0,2022-04-04,Los Angeles Kings,Calgary Flames,2,3
ed3877629a227887e433420867b63258,2022-04-19,Los Angeles Kings,Anaheim Ducks,1,2
d189441b307ad49bf71cf6c58beadd79,2022-03-19,Los Angeles Kings,Vegas Golden Knights,1,5
e872c4304784fe9c2886a54adfa37cdb,2021-11-17,Los Angeles Kings,Washington Capitals,2,0
615ae747f379d9465b08c3ea39a1ba0f,2022-03-22,Los Angeles Kings,Nashville Predators,1,6
7010162d79a4ec6996d847a4a72b33f3,2022-01-08,Los Angeles Kings,Detroit Red Wings,4,0
b3338b88b97a0192a7549cf771c73ed9,2022-03-13,Los Angeles Kings,Florida Panthers,3,2
7ae522ab942573971a18e207d30e3931,2021-11-09,Los Angeles Kings,Montreal Canadiens,3,2
e581a76c120495ae028f6a6db62fa9a4,2022-01-23,Los Angeles Kings,New Jersey Devils,3,2
8f5f1145e28470d8a03e58f09e3456f8,2022-04-16,Los Angeles Kings,Columbus Blue Jackets,2,1
f4f2b4b259a19cc4be1b4e3e1e8a5d5b,2022-04-07,Los Angeles Kings,Edmonton Oilers,2,3
e24c8b63c1f5232a642a259ce26fecef,2021-10-16,Los Angeles Kings,Minnesota Wild,3,2
b8c168c94a7c0afaec30fa0787e870cc,2022-02-26,Los Angeles Kings,New York Islanders,2,5
3f6afe1ae5efa6b22506bc61c8f30f94,2022-04-28,Los Angeles Kings,Vancouver Canucks,2,3
000428a58db9f2bf013220b2fad1e4b7,2022-01-24,Los Angeles Kings,New York Rangers,2,3
624afc4481c512df900255306d9133ea,2021-12-06,Los Angeles Kings,Vancouver Canucks,0,4
251865835ddfd2c0f1b1a9af9c77a3d1,2021-11-08,Los Angeles Kings,Toronto Maple Leafs,5,1
4049452f918b25a0624565becbff9204,2022-03-31,Los Angeles Kings,Calgary Flames,2,3
bcfaa5eb6f13a57a026c8744564ba0f8,2022-03-26,Los Angeles Kings,Seattle Kraken,2,4
0a790b20bdf213a382c9dab2459386b7,2022-01-13,Los Angeles Kings,Pittsburgh Penguins,2,6
0c0f24c00d653018f361346477a35224,2022-01-29,Los Angeles Kings,Philadelphia Flyers,3,4
cd79254fb00b247de8b93be131cd8fe3,2022-02-25,Los Angeles Kings,Anaheim Ducks,1,4
c8dda6c0ea933ceba6e71e63c4f7a2d1,2022-01-01,Los Angeles Kings,Philadelphia Flyers,3,6
f8c73d19b0335eb48eab9782ad3b6068,2021-11-21,Los Angeles Kings,Arizona Coyotes,1,2
6b06606423bdfb320c6e5586100a25dc,2022-04-10,Los Angeles Kings,Minnesota Wild,3,6
0c9b4ca27e67a2418ce2e4744eeb0f23,2022-03-17,Los Angeles Kings,San Jose Sharks,0,3
8d6bafe72dd2e34af515f24c888c79ba,2021-12-28,Los Angeles Kings,Vegas Golden Knights,6,3
2707ddd287a39192e17485934e8f1e6d,2022-02-02,Los Angeles Kings,Detroit Red Wings,3,5
aa1e03fb7a82e8e703b59aabd131ed9c,2022-02-28,Los Angeles Kings,Boston Bruins,0,7
ead1345704e310dd067db9ad058ce7b9,2021-12-14,Los Angeles Kings,Tampa Bay Lightning,2,3
92d684487dd82706bd076ee27a6cbe43,2021-11-27,Los Angeles Kings,Ottawa Senators,2,4
0be1a610ea9418a4953ad35658ecc123,2022-01-15,Los Angeles Kings,Seattle Kraken,3,1
79c2225558f5f1ded7fb4a6d319695af,2021-10-19,Los Angeles Kings,Nashville Predators,1,2
536abd4231f68b074e3f50ef955a8f11,2022-01-06,Los Angeles Kings,Nashville Predators,4,2
dd382922cf8dda3107dbd53d3a0e838a,2021-12-09,Los Angeles Kings,Dallas Stars,4,0
49d13cbd0225c386a3969628402fe13e,2022-03-12,Los Angeles Kings,San Jose Sharks,0,5
10d510c09ad0d063326b4bc79d1a1969,2022-02-23,Los Angeles Kings,Arizona Coyotes,2,3
950a20bd1bc36471b310c72d76cb5b68,2021-12-19,Los Angeles Kings,Washington Capitals,3,2
3bd9bac798b03dd658e993c31c762c58,2022-01-10,Los Angeles Kings,New York Rangers,1,3
b691d0dcaeaf27df537bee6d0e02bfe3,2022-03-06,Los Angeles Kings,Buffalo Sabres,0,3
be2681452b4aef6c0386a42e9beed381,2021-11-24,Los Angeles Kings,Toronto Maple Leafs,6,2
add05cd1b3cc88a3e4cacc9b4e3ddf8d,2022-02-19,Los Angeles Kings,Arizona Coyotes,3,5
8bab88a6a02272494293d6625b4b5afa,2021-10-22,Los Angeles Kings,Dallas Stars,3,2
6ac807b5ec5d421859e2df42dd675329,2022-01-17,Los Angeles Kings,San Jose Sharks,2,6
e3caf179152079ff160216a8d30a2349,2022-03-04,Los Angeles Kings,Columbus Blue Jackets,3,4
beef3705514feba1ca2b74ad9f202944,2022-03-30,Los Angeles Kings,Edmonton Oilers,4,3
d16a6d06cd1268a223b0c92eec1baa4f,2022-04-12,Los Angeles Kings,Chicago Blackhawks,2,5
df66c7b19ebde283686deda7097ef51b,2021-12-18,Los Angeles Kings,Carolina Hurricanes,5,1
78da6508eec6d2f8c850aa560f333f06,2022-03-10,Los Angeles Kings,San Jose Sharks,4,3
1f181f04f47b2b5acf3286d26571bbc9,2021-11-13,Los Angeles Kings,Winnipeg Jets,2,3
b30413795f0f4321879f1908fac87496,2021-11-05,Los Angeles Kings,New Jersey Devils,2,3
da0544eeebdfa3bbc25add59b8ca6642,2022-01-18,Los Angeles Kings,Tampa Bay Lightning,6,4
d1a3c1e6fd253540bfb4dab2df3b06b8,2021-12-05,Los Angeles Kings,Edmonton Oilers,1,5
9b602d814d65787175a64414fb3bf05e,2022-01-27,Los Angeles Kings,New York Islanders,3,2
e65023d031bd1f8ec4aaa9b16a63c5df,2021-12-02,Los Angeles Kings,Calgary Flames,2,3
a4d8e5da07b6759db95ac02016d02419,2021-10-25,Los Angeles Kings,St Louis Blues,0,3
0bfca84f46e3bd0331f028805a57227b,2022-03-28,Los Angeles Kings,Seattle Kraken,6,1
f88377517beac2b308aa5b144f047477,2022-03-15,Los Angeles Kings,Colorado Avalanche,0,3
362fdbd1af850f312ba00ef22c56972f,2022-01-20,Los Angeles Kings,Colorado Avalanche,1,4
8f1a41424b92bbb2f8573a929ca2b088,2021-10-31,Los Angeles Kings,Buffalo Sabres,3,2
bbe7441fed3e6c90ef139f6e6bef8114,2022-04-27,Los Angeles Kings,Seattle Kraken,5,3
c6a23150ebda74138e1236ba8c7e0421,2022-01-30,Los Angeles Kings,Pittsburgh Penguins,4,3
44a59c8dc2f37f1cd87989170348f208,2022-04-23,Los Angeles Kings,Anaheim Ducks,4,2
5fb3c0d0c22c52d2b1f7ec519eabd837,2021-10-14,Los Angeles Kings,Vegas Golden Knights,2,6
58e2d09b3687bf68bed90cd6ae2d54a0,2021-10-28,Los Angeles Kings,Winnipeg Jets,3,2
09fb6cce66d290baea6746220f68a4d9,2022-03-24,Los Angeles Kings,Chicago Blackhawks,3,4
c34acde79d5ef192a86a38ae9652023e,2022-02-15,Los Angeles Kings,Edmonton Oilers,2,5
2082fa1f463b543ecd9f31224b50afd3,2022-03-07,Los Angeles Kings,Boston Bruins,2,3
fa8ad23e7dded1f3312d723243e499f4,2022-04-02,Los Angeles Kings,Winnipeg Jets,3,2
3e6da896464915091136b2e5a377e6f6,2022-03-11,Minnesota Wild,Columbus Blue Jackets,3,2
67e92f9e31aef3a72637b74f144450c1,2022-04-22,Minnesota Wild,Seattle Kraken,3,6
8d51b2af74993a6cbd00d58dc8b85e79,2021-10-23,Minnesota Wild,Anaheim Ducks,4,3
e9187af880896c1d02f59f24877d5370,2021-12-12,Minnesota Wild,Vegas Golden Knights,4,6
12cd20c4fcd5ebfeb8e11b8ddc75e3da,2022-02-22,Minnesota Wild,Ottawa Senators,3,4
793ff45f7f56e4c894db24a6a5025bf5,2022-02-02,Minnesota Wild,Chicago Blackhawks,0,5
1ac8cfe729f864c8a82152efd3602c83,2021-12-16,Minnesota Wild,Buffalo Sabres,2,3
ab41e2e1cfd842c62b6d6b81e2eba9c1,2021-11-10,Minnesota Wild,Arizona Coyotes,2,5
ef2945cc7f7eea657b594c573f570827,2022-02-18,Minnesota Wild,Florida Panthers,2,6
90657c98b8b0d55adbaf7c44622b0ec5,2021-11-21,Minnesota Wild,Tampa Bay Lightning,4,5
0c69a0b4889cf38d80d2d753e3f47f13,2022-03-01,Minnesota Wild,Calgary Flames,1,5
a5ce3ac644535b57c2ff79738a8e7b01,2021-11-30,Minnesota Wild,Arizona Coyotes,5,2
6359a2e79403cebb0790b2ca2ff45a1e,2022-01-01,Minnesota Wild,St Louis Blues,6,4
3b3de61a2b89e6ee2c11fb237c888680,2022-01-21,Minnesota Wild,Chicago Blackhawks,1,5
6d475340ca49b9069195649308940213,2022-04-21,Minnesota Wild,Vancouver Canucks,3,6
250e3046576a16c64a8ed455fc924376,2022-01-22,Minnesota Wild,Chicago Blackhawks,4,3
3e20a0012e2be2974919cd21683f1793,2022-04-24,Minnesota Wild,Nashville Predators,5,4
c0a38cbd287c24c80dd2632b02f484be,2022-03-26,Minnesota Wild,Columbus Blue Jackets,3,2
d52ee731f79c8f1533469682d7a560df,2022-04-08,Minnesota Wild,St Louis Blues,3,4
4926cb0dcc869cf53da6f6e662f0ee79,2021-10-30,Minnesota Wild,Colorado Avalanche,4,1
63aa047db321353dc01afb00cfb08620,2021-11-02,Minnesota Wild,Ottawa Senators,4,5
cb7eca5015a1c1b1e97547fe7f492db2,2022-02-24,Minnesota Wild,Toronto Maple Leafs,1,3
a601cacfb62896e2aed9144b0ec37f1d,2021-12-20,Minnesota Wild,Dallas Stars,7,4
9e831a08d24c1ff932eb9ab184f8b1d8,2022-03-24,Minnesota Wild,Vancouver Canucks,2,3
e276d93cbb1867fefc457d13caabc082,2022-04-05,Minnesota Wild,Nashville Predators,2,6
9742fbcbdb9deb1d215467f580c1a10c,2021-12-04,Minnesota Wild,Toronto Maple Leafs,3,4
cae7d28f708bacd23b8689079ef3f12e,2021-11-18,Minnesota Wild,Dallas Stars,7,2
c3d282fc70050f782b1ad1616bbc171b,2021-12-07,Minnesota Wild,Edmonton Oilers,1,4
1be8868e8e6d65de486af9141a77351d,2022-03-19,Minnesota Wild,Chicago Blackhawks,3,1
e745e4089a0cac9aa9de14008586c0df,2021-10-28,Minnesota Wild,Seattle Kraken,1,4
3e0bee8c99daefbb9bd761ec69dd0058,2022-01-30,Minnesota Wild,New York Islanders,4,3
f32340ee8dfdb9498b365269af7267cc,2021-12-02,Minnesota Wild,New Jersey Devils,2,5
7821e56b173a7bcfef3f4855bffb6a26,2022-03-16,Minnesota Wild,Boston Bruins,4,2
7bbc9c4e04c16fb4bc7d3de09396c5fd,2021-11-06,Minnesota Wild,Pittsburgh Penguins,5,4
f5112226981ae8cab55781ad5a57c58d,2022-03-04,Minnesota Wild,Buffalo Sabres,5,4
a343dabf96c30797fa3fb7dc57f953aa,2022-03-21,Minnesota Wild,Vegas Golden Knights,0,3
db3e88a82ce2b9428c4275c856b4f7ce,2021-12-09,Minnesota Wild,San Jose Sharks,5,2
2840984dfa6a47add888d59daec24dfb,2021-11-26,Minnesota Wild,Winnipeg Jets,1,7
43ba9e8e770439dfe7878796daa923f9,2022-02-08,Minnesota Wild,Winnipeg Jets,0,2
e930fd408c8170f08840e8279e68662a,2022-02-14,Minnesota Wild,Detroit Red Wings,7,4
a1ac9d5ce861d60c0f48d6d2e035578d,2021-11-20,Minnesota Wild,Florida Panthers,5,4
f3ea5d405b84fd18af1e413270e47ecb,2022-04-03,Minnesota Wild,Washington Capitals,5,1
6b4581d1d054acd3aa5b941524e402ce,2022-04-16,Minnesota Wild,St Louis Blues,5,6
2a0587b64a06518a3cc301483f0bd261,2021-10-26,Minnesota Wild,Vancouver Canucks,3,2
90b027fa1bbbb986e0dff61ce0f97a76,2022-01-06,Minnesota Wild,Boston Bruins,2,3
fb88f64942eda8617f6c11cc2c04105b,2021-12-11,Minnesota Wild,Los Angeles Kings,2,1
9aabcd20f3e6debd054c20e753dcfb57,2022-03-03,Minnesota Wild,Philadelphia Flyers,5,4
faebcbb210df6f9aec1404bfaa4655c0,2022-03-13,Minnesota Wild,Nashville Predators,6,2
c4c4c5070ad0abe11674223941d5dc92,2022-04-19,Minnesota Wild,Montreal Canadiens,2,0
b7ae6c3dd0abbbe5dca8016b07e93ac8,2022-03-06,Minnesota Wild,Dallas Stars,3,6
8562cd04c2b6ff17407bd320bf28af73,2022-01-24,Minnesota Wild,Montreal Canadiens,2,8
90d9f12bf7a3f1d592a8e3ffe458fa80,2021-11-13,Minnesota Wild,Seattle Kraken,4,2
bec5e3f12b4a1b0b6b3f768ede65aeee,2022-02-16,Minnesota Wild,Winnipeg Jets,3,6
67844e431f4b0fc0948a7ca50573dee7,2022-02-26,Minnesota Wild,Calgary Flames,7,3
dfb5f7bf6e7b7c366bf65349383ec2de,2022-03-27,Minnesota Wild,Colorado Avalanche,3,2
5cd0508523045296bc78cbc8e4d71005,2021-11-07,Minnesota Wild,New York Islanders,2,5
0d2a39241607cef1bfad66a973491941,2022-04-14,Minnesota Wild,Dallas Stars,2,3
181b97ca6f5277ef7bed82d89165bf27,2022-04-26,Minnesota Wild,Arizona Coyotes,3,5
3d04e475b42a45856b1c5b201a237ced,2022-04-02,Minnesota Wild,Carolina Hurricanes,1,3
5d1eebac7ac37178bf231863883e3afc,2021-10-15,Minnesota Wild,Anaheim Ducks,1,2
80a4d1581428c52c5597acb442e94abe,2021-10-24,Minnesota Wild,Nashville Predators,5,2
85025703ed3f928c8eefff811c911243,2022-02-12,Minnesota Wild,Carolina Hurricanes,3,2
029f8189eee8d6560981564ee960250c,2022-03-10,Minnesota Wild,Detroit Red Wings,5,6
5aa7b960f0664259308af6c3c06bdda1,2022-03-29,Minnesota Wild,Philadelphia Flyers,1,4
273f13bbf3fd15c0e9a12d7c7ee7fc38,2022-04-28,Minnesota Wild,Calgary Flames,3,2
d7f5df74aed870ccacd82800ddeb9217,2021-11-16,Minnesota Wild,San Jose Sharks,4,1
74aadcc2adeb4285102662990da80027,2022-01-28,Minnesota Wild,New York Rangers,3,2
3773049ff61a936499d36cffa1c556ce,2022-03-31,Minnesota Wild,Pittsburgh Penguins,4,3
ae76fe1328585c1c27de06c17068890b,2022-04-17,Minnesota Wild,San Jose Sharks,4,5
4a485925d6436e9546b38b03fd67ea0f,2021-10-19,Minnesota Wild,Winnipeg Jets,5,6
95cb1584397e003e6299bc4fe9d549aa,2022-01-08,Minnesota Wild,Washington Capitals,2,3
7a332cbf47eb8b436faee899ad5bc19c,2021-10-16,Minnesota Wild,Los Angeles Kings,2,3
0db1a80523bba73ca1206655390bcb94,2022-04-10,Minnesota Wild,Los Angeles Kings,6,3
d5c7218997e57b27da95cf93b4c9fffb,2022-02-20,Minnesota Wild,Edmonton Oilers,3,7
